Fred Smith (3),The Jones',"['Songsmith', 'Hilary Music Inc.', 'Meadowbrook Music, Inc.', 'Jubilant', 'James Carmichael', 'C. Cronander', 'Fred Smith (3)']"
Fred Smith (3),Born Free,"[]"
The Temptations,Loveline,"['Motown Record Company, L.P.', 'Motown Record Company, L.P.', 'Bertelsmann Music Group', 'RCA Records', 'BMG Records', 'BMG Ariola', 'RCA Records', 'Dyad Music Ltd.', 'Sonopress', 'METER', 'Michael Sembello', 'Dick Rudolph', "Brian O'Doherty"]"
Don Harper (2),Doctor Who: The Invasion (Original Television Soundtrack),"['Mark Ayres']"
Bill Griffin,Forbidden Fruit,"['Commerce Record Corp.', 'Naptown Music Co.', 'J. Carmichael', 'O. C. Groom']"
Kenny,Hearts,"[]"
Albert Guinovart,Els Pastorets,"['Cor Vivaldi, Els Petits Cantors De Catalunya', 'Òscar Boada', 'Francesc Puig', 'Albert Guinovart', 'Guillermo Prats', 'Jordi Galceran', 'Jordi Boixaderas', 'Ferran Armengol', 'Albert Guinovart', 'Edurne Vila']"
The Furys (13),What Is Soul / I Lost My Baby,"['James Anthony Carmichael', 'Jimmy Mack (10)', 'James McEachin', 'William Harlan']"
Terry & Marsha,It's A Possibility,"['James Anthony Carmichael', 'Marsha McMurray', 'Terry McMurray']"
Blue Cats,Love Me!,"['Bert Rockhuizen']"
Grace.Will.Fall,Grace.Will.Fall,"['Magnus Lindberg (2)', 'Ulf Blomberg', 'Björn Isaksson', 'Ulf Blomberg']"
Pull (3),Sacred Monkey,"['A/D Mastering', 'Kim (4)', 'Peggy (7)', 'El Boy Die', 'David', 'Hugo', 'Julien', 'Stéphane Teynié', 'Kim (4)', 'Kim (4)']"
Lemon Curd,Kissing The Blarney Stone,"['Laurent', 'Philipperoure', 'Kim (4)', 'Fred (56)', 'Patrice', 'Stéphane Teynié', 'Lemon Curd']"
Mikael Erlandsson,Put Some Love In The World,"['C.Andreasson', 'M.Erlandsson', 'T.Wassenius']"
Fort Lean,Cut To The Chase,"[]"
Eric Darken,Cappuccino Afternoon,"['Matt Pierson (2)', 'David Huntsinger', 'Eric Darken']"
Daryle Singletary,Now And Again,"['Denny Purcell', 'Biff Watson', 'Brent Mason', 'Brent Rowan', 'Curtis Wright', 'Curtis Young', 'Dann Huff', 'Danny Parks', 'Dennis Wilson (3)', 'Glenn Worf', 'Jimmy Nichols', 'Joe Chemay', 'Joe Spivey', 'John Hobbs', 'John Wesley Ryles', 'Kathy Burdick', 'Kerry Singletary', 'Larry Byrom', 'Liana Manis', 'Lonnie Wilson', 'Mark Casstevens', 'Matt Rollings', 'Michael Rhodes', 'Mike Rojas', 'Paul Franklin', 'Paul Leim', 'Pig Robbins', 'Rhonda Vincent', 'Rob Hajacos', 'Sonny Garrish', 'Steve Gibson', 'Steve Nathan', 'Terry McMillan', 'Mark Capps']"
The Jim Hoke Nonet,Manatee Waltz,"[]"
Bryan Sutton,The More I Learn,"['Bryan Sutton']"
Jackie DeShannon,I Wanna Go Home / So Warm,"['Cliff Goldsmith', 'Fred Smith (3)', 'Jackie DeShannon']"
The Olympics,Shimmy Like Kate / Workin' Hard,"['Goldsmith', 'Smith']"
David Lee Roth,Yankee Rose,"['Jeff Hendrickson', 'T.F.B. Management', 'Neil Zlozower', 'Ted Templeman']"
Mark Ayres,The Best Of Doctor Who, Volume Two - The Greatest Show In The Galaxy,"[]"
Mark Ayres,The Shining / A Clockwork Orange,"[]"
Eyvind Kang,The Narrow Garden,"['Ipecac Recordings', 'Ipecac Recordings', 'Fontana Distribution', 'Fontana Distribution', 'Sala Ovidi Montllor, Mercat de les Flors, Barcelona', 'Bryce Davesne', 'Trevor Dunn', 'Michael Ibrahim', 'Christopher Williams (5)', 'Felipe Contreras', 'Eyvind Kang', 'Bassam Saba', 'Daphna Mor', 'Josiah Boothby', 'David Murgadas', 'Shelley Burgon', 'Ernst Haeckel', 'Sulpicia', 'Guilhem IX', 'Eyvind Kang', 'Taina Karr', 'April Centrone', 'Ferran Armengol', 'Arco y Flecha', 'Shahzad Ismaily', 'Mell Dettmer', 'W.S. Merwin', 'Laia Besalduch', 'Marc Terrida', 'Miquel Córdoba', 'Stephanie Griffin', 'Aleix Puig', 'Ariadna Padró', 'Gabriel Coll', 'Guillem Calvo', 'Oriol Saña', 'Daniel Cubero', 'Emilia Grajales', 'Gerard Purtí', 'Lluna Aragón', 'Maria Sanz', 'Roberto Riggio', 'Jenny Scheinman', 'Amat Santacana', 'Eva Gumà', 'Marika Hughes', 'Oleguer Aymamí', 'Jessika Kenney']"
Cobla Sant Jordi,Música Per A Cobla I Sardanes,"['AudioVisuals De Sarriá, S.A.', 'Josep M. Duran', 'Pere Rabasseda', 'Agustí Serratacó', 'Jordi Paulí', 'Josep Moliner', 'M. Guinart', 'Jaume Nonell', 'Josep A. Sanchez', 'Ferran Armengol', 'Francesc Bisbal', 'Joan Cisa', 'Axel Baiget', 'Emili Serrano', 'Jesús Cuello']"
Lewin-Richter,Tinell / Concert Equinoccial / Tocatina,"['Lewin-Richter', 'Percussions De Barcelona', 'Artur Sala', 'Ferran Armengol', 'Josep Martínez', 'Marc Cabero', 'Ramon Torramilans', 'Xavier Joaquín']"
The Furys (13),Another Fella,"['Scott Engel', 'James McEachin']"
The Furys (13),Over You / So Tuff,"['Brujem Publishing Co.', 'James McEachin', 'Jerome Evans (2)', 'Robert Washington (3)']"
Teddy Reynolds,I'm A Devil,"['World-Pacific Records', 'Har-Bock', 'Jimmy Mack (10)']"
The Furys (13),Where My Money Goes / Cover Girl,"['Gene Page', 'Jimmy Mack (10)']"
The Fury's Band,I'm Satisfied With You / Set Me Free,"['James Anthony Carmichael']"
Julien Pras,Wintershed,"[]"
Lemon Curd,Velvet Touch,"['Studio Transmission', 'Laurent', 'Philippe Roure', 'Kim (4)', 'Fred (56)', 'Patrice', 'Arnaud (3)', 'Laurent', 'Patrice', 'Lemon Curd', 'Kim (4)', 'Lemon Curd']"
Various,Eurovision Song Contest Belgrade 2008,"[]"
Bonaparti.LV,Questa Notte,"['MicRec Publishing', 'Sunday Music (3)', 'GEM Studios', 'Sunday Music (3)', 'Bell Studio', 'Bohumastering', 'Microphone Records', 'Microphone Records', 'Mattias Bylund', 'Zigfrids Muktupavels', 'GOSHdesign', 'Aivars Hermanis', 'Edijs Gnedovskis', 'Dragan Tanaskovic', 'Bo Reimer', 'Karlina Vitolina', 'Stefan Bruntzell', 'Claes Andreasson', 'Edijs Gnedovskis', 'Torbjörn Wassenius', 'Zigfrids Muktupavels', 'Irene Bylund', 'Martin Bylund', 'Andris Ābelīte', 'Andris Ērglis', 'Kaspars Tīmanis', 'Normunds Jakušonoks', 'Roberto Meloni (2)', 'Zigfrīds Muktupāvels', 'Russo', 'Jennstig', 'Wassenius']"
David Huntsinger,Christmas In Manhattan,"['Don Boyer', 'David Huntsinger']"
Larry Stewart,Heart Like A Hurricane,"['Dan Dugmore', 'Dann Huff', 'Don Potter', 'JT Corenflos', 'Steve Gibson', 'Bill Johnson (12)', 'Rollow Welch', 'Billy Thomas', 'Cindy Richardson-Walker', 'Dennis Wilson (3)', 'Gary Burr', 'Harry Stinson', 'John Wesley Ryles', 'Larry Stewart', 'Vince Gill', 'Michael Rhodes', 'Lonnie Wilson', 'Brent Mason', 'Dann Huff', 'JT Corenflos', 'Steve Nathan', 'John Kunz', 'Mark Capps', 'Mark Ralston', 'Rob Hajacos', 'Stuart Duncan', 'John Jarvis', 'Hank Williams (2)', 'John Kunz', 'Scott Hendricks', 'Terry McMillan', 'Frank W. Ockenfels 3', 'John Jarvis', 'Scott Hendricks', 'John Kunz', 'Mike Bradley', 'Dan Dugmore', 'Paul Franklin', 'Carl Marsh (2)', 'Terry McMillan']"
Jackie De Shannon,Teach Me / Lonely Girl,"[]"
Jackie Shannon,Just Another Lie / Cajun Blues,"[]"
David Lee Roth,Yankee Rose,"['Jeff Hendrickson', 'T.F.B. Management', 'Neil Zlozower', 'Ted Templeman']"
David Lee Roth,Eat 'Em And Smile,"['David Lee Roth', 'Howie Weinberg', 'Vigon Seireeni', 'Billy Sheehan', 'Pete Angelus', 'Gregg Bissonette', 'Jeff Hendrickson', 'Michael Bowman', 'Michael Christopher (2)', 'Tom Size', 'Steve Vai', 'Raul Vega', 'Neil Zlozower', 'Ted Templeman']"
Jackie Shannon,Lies / Trouble,"[]"
Eyvind Kang,Reverse Tree,"['ISSUE Project Room', 'Poncho Concert Hall, Cornish College Of The Arts', 'Studio Soli', 'Studio Soli', 'Dubplates & Mastering', 'Black Truffle Records', 'MPO', 'Rashad Becker', 'Mell Dettmer']"
Jessika Kenney,Atria,"['Mell Dettmer', 'Jessika Kenney', 'Clint Holley', 'Faith Coloccia', 'Jalal al-din Rumi', 'Ali Alizadeh', 'Kenneth Avery', 'Sunan Kalijaga', 'Ronggosasmita']"
Xavier Joaquín,Xavier Joaquín Interpreta Obras De Xenakis, Taïra Y Lewin-Richter,"['Xavier Joaquín', 'Xavier Joaquín']"
Kenney,At Temple Gate,"['Michael Thiel (2)', 'Yoko Murao', 'James Plotkin', 'Hyeonhee Park', 'Randall Dunn', 'Mell Dettmer', 'Timm Mason', 'Eyvind Kang', 'Jessika Kenney']"
Jessika Kenney,Samar,"[]"
Jessika Kenney,Live In Iceland,"[]"
Scott Engel,Hits And Rarities Vol. 2,"[]"
Scott Engel,When Is A Boy A Man? Early Years Of Scott Walker,"['A-Side Record Company', 'Shigeru Ueno', 'David Ridges (2)', 'Kuwa Design']"
Jimmy Mack (10),A Woman Is Hard To Understand,"['Hamster Records (4)', 'Winedance Music Corp.', 'Frank Womble', 'Jimmy Mack (10)', 'Tory Wynter', 'R. Ridley']"
Bobby And Billy,When I Got Soul,"[]"
The Resonics,Think Right / I'm Really In Love,"['Vendo Music', 'Welton Music']"
Various,Melodifestivalen 2013,"['M&L Records', 'EMI Music Sweden AB', 'Sony Music Entertainment Sweden AB', 'Starbuster Music', 'Lucidor Productions', 'Stereoscope Music AB', 'Gain (2)', 'Fredenwall Music Productions', 'M&L Records', 'Warner/Chappell Music Scandinavia AB', 'Razor Boy Music Publishing', 'Copyright Control', 'Universal Music Publishing', 'BMG Chrysalis Scandinavia AB', 'Redfly Music GmbH', 'Scandinavian Songs', 'EMI Music Publishing Scandinavia AB', 'Play Production Song', 'Sony / ATV Music Publishing', 'Ninetone Songs', 'Kobalt Music', 'Lionheart Music', 'Pling Publishing', 'Manus', 'peermusic', 'G2 Publishing', 'Ma-Jay Publishing', 'MZW Music', 'Chrysalis Music Holdings GmbH', 'Edition Knick Knack', 'Courststone Music', 'Edition Björlund', 'Ebeneser Songs', 'Record Company TEN', 'Dramatron Music', 'Kvintessential', 'Sony/ATV Music Publishing Scandinavia', 'DEB MUSIC (2)', 'Hitnation Publishing', 'Yellow (4)', 'Real Music Publishing', 'RoastingHouse Music', 'BMG', 'Fredenwall Music Productions', 'Åberg/Johansson Music', 'EMI Music Sweden AB', 'Warner Music Sweden', 'Dicentia', 'Sony DADC', 'Sony DADC', 'Sony DADC', 'Maui Design', 'Fredrik Järnberg', 'Ineko', 'Christer Björkman', '365', 'Anna Bergström (2)', 'Anna Flemmert', 'Carl-Johan Söder', 'Caroline Roosmark', 'Emma Svensson', 'Erik Svensson (2)', 'Johan Carlén (2)', 'Karin Törnblom', 'Krisrofer Lönnå', 'Laura Delicata', 'Lina Eidenberg-Adamo', 'Martin Botvidsson', 'Olof Händen', 'Pavel Maira', 'Per Kristiansen (4)', 'Peter Knutsson', 'Richard Frantzén', 'Rikkard Häggbom']"
Tommy Greer,Angel's Kiss,"['Vocare Studio', 'Vocare Studio', 'Mastermix', 'Hank Williams (2)', 'Don Boyer', 'Gary Oldenbroek', 'Tommy Greer']"
Hank Martin (2),South Carolina (On My Mind),"['Alan Moore (3)', 'Diane Tidwell', 'Jimmy Gilmer', 'Lea Jane Berinati', 'Richard Dennison', 'Sherilyn Huffman', 'Temple Riser', 'Tom Brannon', 'Larry Paxton', 'Steve Schaffer', 'William Adair', 'Daniel Carpenter (2)', 'Bob Mater', 'Clay S. Caire', 'Joe Wilson (3)', 'Mike Bradley', 'Travis Turk', 'Brent Rowan', 'David Irwin (3)', 'Jimmy Pritchett', 'Terry McMillan', 'Michael Hanna', 'John Eberle', 'Merrill Warner', 'Buzz Arledge', 'Hank Martin (2)', 'Hollis Halford', 'The Shelly Kurland Strings']"
Millie Jackson,For Men Only,"['Donna McElroy', 'Lea Jane Berinati', 'Vicki Hampton', 'Yvonne Hodges', 'Ernie Winfrey', 'Mike Bradley', 'George Marino', 'Brad Shapiro', 'Millie Jackson']"
George Benson,The George Benson Collection,"['Jorge Dalto', 'George Benson', 'Phil Upchurch', 'Jay Graydon', 'Quincy Jones', 'Richard Seireeni', 'Abraham Laboriel', 'Ron Carter', 'Stanley Banks', 'Tommy Lipuma', 'Bob Krasnow', 'Marcie Gorman', 'Harvey Mason', 'Jeff Porcaro', 'John Robinson (2)', 'Steve Gadd', 'Herbie Hancock', 'Phil Bodner', 'Lee Ritenour', 'Jay Vigon', 'Dennis Turner (2)', 'Ken Fritz', 'Mike Reese', 'Claus Ogerman', 'Mike Mainieri', 'Paulinho Da Costa', 'Ralph MacDonald', 'Charles William Bush', 'Raul Vega', 'Gary Herbig', 'David Foster', 'Ronnie Foster', 'Bill Reichenbach (2)', 'Chuck Findley', 'Jerry Hey']"
L. Subramaniam,Mani & Co.,"['Milestone Records', 'Fantasy, Inc.', 'Fantasy, Inc.', 'Columbia Records Pressing Plant, Pitman', 'Niranjani Music', 'Fantasy Studios', 'Fantasy Studios', 'Studio II (2)', 'That Studio', 'Phil Carroll', 'Jerry Watts', 'Tony Williams', 'Ron Wagner', 'Carl Lange', 'Phil Kaffel', 'Rick Holbrook', 'Tom Size', 'Tony Williams', 'Bud Shank', 'Larry Coryell', 'Maynard Ferguson', 'Bud Shank', 'Larry Coryell', 'Mark Sganga', 'Mark Massey', 'Richard Bock', 'George Horn', 'Subashchandran', 'Alex Acuna', 'Janet Bock', 'Phil Bray', 'L. Subramaniam', 'David Luke', 'Maynard Ferguson', 'L. Subramaniam', 'V. Subramaniam']"
Darlene Love,Paint Another Picture,"['Kenny Laguna', 'Allen Weinberg', 'Elliot Saltzman', 'Mickey Eichner', 'Meryl Laguna', 'Art Kane']"
Endah Laras,Yasuhiro Morinaga Presents Endah Laras,"['Yasuhiro Morinaga']"
Eyvind Kang,Plainlight,"['Avast! Recording Co.', 'Westside Sound', 'Avast! Recording Co.', 'Marta Tiesenga', 'Liz-E Gavillet', 'Eyvind Kang', 'Randall Dunn', 'Marc Urselli', 'Randall Dunn']"
Timm Mason,Escape Artist,"[]"
Randall Dunn,Beloved,"[]"
Ambarchi,Shade Themes From Kairos,"["Stephen O'Malley", 'Randall Dunn', 'Denis Forkas Kostromitin', 'Oren Ambarchi', 'Dan Osborn', 'Jason Ward', 'Alexis Destoop', 'Faith Coloccia']"
Various,銀河お嬢様伝説ユナ♥ / 大熱湯篇,"['King Record Co. Ltd', 'Red (7)', 'Hudson Soft', 'Nazz Studio', 'King Records YK Studio', '松田真一', 'Kuwa Design', 'レッドカンパニー', '渡辺淳', '三住和彦', '青砥州比古', '中山久美子', '明貴美加', '松下眞子', '有澤孝紀', '鈴木浩之', 'あかほりさとる', '植竹須美男', '國府田マリ子', '萩森侚子', '山本百合子', '中村尚子', '新田三士郎', '鈴木砂織', '有澤孝紀', '広井王子', '高橋美紀', '冬馬由美', '南場千絵子', '山崎和佳奈', '原亜弥', '永島由子', '明貴美加']"
Roger Ridley,Roger Ridley,"[]"
Tory Wynter,Real True Voices,"[]"
Tory Wynter,Raggae Drive My Blues Away,"[]"
Molly Sandén,Större,"['Molly Sandén AB', 'Molly Sandén AB', 'Sony Music Entertainment Sweden AB', 'Sony Music Entertainment', 'Sony Music', 'Sony DADC', 'Sony DADC', 'Manus', 'Universal Music Publishing', 'Warner/Chappell', 'Sony ATV', 'Redone 2101', 'RoastingHouse', 'Baggpipe', 'Dreamhill Songs', 'Petter Eriksson', 'Linn Livijn Wexell', 'Henrik Jonsson (2)', 'Randy Merrill', 'Sören Von Malmborg', 'BrorBror', 'Rikkard Häggbom']"
Tommy Greer,Being With You,"['Unison Music', 'Unison Music', 'Thomas Nelson, Inc.', 'Vocare Studio', 'Vocare Studio', 'Mastermix', 'Third Floor Digital Editing', 'Tommy Greer', 'Steven Ray Pinkston', 'Don Boyer', 'Gary Oldenbroek', 'Hank Williams (2)']"
Various,Country Sweet 'N' Sentimental,"[]"
Millie Jackson,Young Man, Older Woman,"['Millie Jackson', 'Angelo Morris', 'Betty Wright', 'Douglas Knyght', 'Jolyon Skinner', 'Pjaye Scott', 'Tylor Owens']"
Nickie Lee,And Black Is Beautiful / Faith Within,"['Sherlyn Pub. Co.']"
Ronnie Foster,Love Satellite,"[]"
Various,Trance Planet,"[]"
Bootsauce,The Brown Album,"['Alan Baculis', 'Mike Scott (5)', 'Sonny Greenwich Jr.', 'Pere Fume', 'Howie Weinberg', 'Corky Laing', 'The Fudge Brothers', 'Drew Ling', 'Bootsauce']"
Yasuhiro Morinaga,Cơ-Ho (Lâm Đồng  – Vietnam),"['Concrete (3)', 'Concrete (3)', 'Kind Music', 'Jeroen Wille', 'Kơ Điệp', 'Pier (20)', 'Brecht Ameel', 'Phuong Cao', 'Kingdom of Archipelago', 'Japan Foundation Asia Center', 'S.E.A. Sound', 'Yasuhiro Morinaga']"
Yasuhiro Morinaga,Bahnar (Gia Lai – Vietnam),"['Concrete (3)', 'Concrete (3)', 'Kind Music', 'Brecht Ameel', 'Jeroen Wille', 'Alip', 'Ayo (60)', 'Brecht Ameel', 'Phuong Cao', 'Kingdom of Archipelago', 'Japan Foundation Asia Center', 'S.E.A. Sound', 'Yasuhiro Morinaga']"
Yasuhiro Morinaga,Ê Đê – Female Gong Group (Đắk Lắk – Vietnam),"['Concrete (3)', 'Concrete (3)', 'GOK Sound', 'Kind Music', 'Jeroen Wille', 'Brecht Ameel', 'Phuong Cao', 'Kingdom of Archipelago', 'Japan Foundation Asia Center', 'S.E.A. Sound', 'Yasuhiro Morinaga', 'Phuong Cao']"
Wendy Eisenberg,Its Shape Is Your Touch,"['Subtext Sound System', 'Wendell Depot', 'Subtext Sound System', 'Wendell Depot', 'Ridgeline Sound', 'Marta Tiesenga', 'Wendy Eisenberg', 'Jeffery Yellen', 'Nick Bisceglia', 'Ted Reichman']"
Various,Digital Rock Vision 17,"['MPO', 'Digital Press']"
Aki Tomato,CDシアター ドラゴンクエストⅣ = CD Theater Dragon QuestⅣ Volume 1.,"['Apollon Inc.', 'Enix', 'Enix', '大日本印刷株式会社', 'Hayato Matsuo', 'Tajima Design Co.,Ltd.', 'Koichi Sugiyama', 'Yuji Horii', 'Takeshi Ichikawa (2)', 'Toshio Furuichi', 'Junichi Sasaki (2)', 'Kazuyoshi Hinoki', 'Hiromasa Ogura', 'Kumiko Nakayama', 'Shigenori Kageyama', 'Mutsumi Inomata', 'Kenya Ueno', 'Makoto Furukawa', '石坂浩二', 'Kaoru Hirono', 'Hiroshi Fujioka (2)', 'Sugiyama Kobo', 'Yoshiaki Kubodera', 'Enix Corporation', 'Media Rings Corporation', 'Aki Tomato', '龍田直樹', '吉田古奈美', '堀之紀', '池水通洋', '中村大樹', '太田真一郎', '梁田清之', '北村弘一', '沢木郁也', '八奈見乗児', '嶋方淳子', '田中真弓', '佐藤智恵', '永島由子', '井上美樹', '小川真司', '小林俊夫 (2)']"
Wendy Eisenberg,The Machinic Unconscious,"['Trevor Dunn', 'Luna Galassini', 'Marta Tiesenga', 'Heung-Heung Chin', 'Ches Smith', 'Kazunori Sugiyama', 'Wendy Eisenberg', 'Scott Hull (2)', 'Charmaine Lee', 'John Zorn', 'James Dellatacoma']"
Motoi Sakuraba,Star Ocean = スターオーシャン・パーフェクト・サウンドコレクション,"['Sony Records', 'Sony Music Entertainment (Japan) Inc.', 'Sony Music Entertainment (Japan) Inc.', 'tri-Ace Ltd.', 'Meimu', 'Enix', 'Motoi Sakuraba', 'Miki Jono', 'Motoki Ohashi', 'Jun Kanamaru', 'Toshiya Horiuchi', 'Yoshinori Yamagishi', 'Kazushi Sato (2)', 'Motoi Sakuraba', 'Yoshiharu Gotanda', 'Hiroya Hatsushiba', 'Mutsumi Matsumoto', 'Ryuji Kato', 'Kimio Tsubaki', 'Masayo Muramatsu']"
Aki Tomato,CDシアター ドラゴンクエストⅢ = CD Theater Dragon QuestⅢ,"['Enix', 'Enix', 'Apollon Inc.', '大日本印刷株式会社', 'Hayato Matsuo', 'Koichi Sugiyama', 'Yuji Horii', 'Takeshi Ichikawa (2)', 'Toshio Furuichi', 'Junko Atsu', 'Junichi Sasaki (2)', 'Kazuyoshi Hinoki', 'Hiroshi Fujioka (2)', 'Yoshiaki Kubotera', 'Geki Katsumata', 'Kumiko Nakayama', 'Shigenori Kageyama', 'Mutsumi Inomata', 'Kazuyoshi Hinoki', 'Kenya Ueno', 'Makoto Furukawa', '屋良有作', 'Sugiyama Kobo', 'Enix Corporation', 'Media Rings Corporation', 'Aki Tomato', '緑川光', '戸谷公次', '神谷明', '永井一郎', '田中一成', '中尾みち雄', '郷里大輔', '南場千絵子', '富沢美智恵', '柴田秀勝', '龍田直樹', '土井美加', '佐藤正治', '中友子', '皆口裕子', '萩森侚子', '青野武', '石森達幸', '川浪葉子', '江森浩子', '潘恵子', '掛川裕彦', '寺瀬めぐみ']"
Aki Tomato,CDシアター ドラゴンクエストⅡ = CD Theater Dragon QuestⅡ,"['Enix', 'Enix', 'Enix', 'Hayato Matsuo', 'Tajima Design Co., Ltd.', 'Kayoko Nishi', 'Midori Sugawara', 'Nobuko Mizuta', 'Studio K (4)', 'Takako Ishida', 'Takahiro Komori', 'Masahide Yanagisawa', 'Takashi Hashimoto', 'Koichi Sugiyama', 'Yuji Horii', 'Takeshi Ichikawa (2)', 'Toshio Furuichi', 'Kumiko Nakayama', 'Michitaka Kikuchi', 'Junichi Sasaki (2)', 'Makoto Sumiya', 'Hiroshi Fujioka (2)', 'Yoshiaki Kubodera', 'Norihiro Hiraki', 'Michitaka Kikuchi', 'Kanji Ishitaka', 'Makoto Furukawa', 'Masakazu Sawada', '屋良有作', 'Kaoru Hirano', 'Sugiyama Kobo', 'Enix Corporation', 'Media Rings Corporation', 'Aki Tomato', '山口勝平', '佐々木望', '塩沢兼人', '南場千絵子', '吉野武', '横山智佐', '平野正人', '銀河万丈', '千葉繁', '堀之紀', '田中一成', '潘恵子', '江森浩子', '小田真司', '加藤精三']"
Shit Giver,Meaningless/Transition,"['Joel Heath', 'Pascal Stevenson', 'Lucian Ray', 'Preston Mendell', 'Greg Obis', 'Andrew Oswald', 'Marta Tiesenga']"
Pat Coil,Autumn Air,"['Unison Music', 'Unison Music', 'Chris McDonald', 'Craig Nelson', 'August Darnell', 'Billy Childs', 'Dan Wilson', 'Pat Coil', 'Steve Brewster', 'Steve Pinkston', 'Mark Douthit', 'David Schober', 'Rocky Schnaars', 'Don Boyer', 'Gary Oldenbroek', 'Mark Baldwin (2)', 'Tom Hemby', 'Pat Coil', 'Hank Williams (2)', 'Eric Darken', 'Matthew Barnes (2)', 'The Nashville String Machine', 'Colleen Coil']"
Abramis Brama,Live!,"['Ulf Torkelsson', 'Fredrik Liefvendahl', 'Mats Torkelsson', 'Dennis Berg', 'Fredrik Jansson', 'Per-Olof Andersson', 'Robert Johansson (2)', 'Sören Von Malmborg', 'Ove Noring', 'Linda Helsing']"
The Last Days Of Disco,What Does It Mean To U,"['Sören Von Malmborg', 'Ollie Olson', 'K-Laz', 'Soul Supreme', 'Fresh One', 'Colin Taylor', 'David Aström', 'Klas Granström', 'Victor Acosta']"
Millie Jackson,The Very Best Of Millie Jackson,"[]"
Bootsauce,Bum Steer,"[]"
Bootsauce,Sleeping Bootie,"['PolyGram Records', 'PolyGram Group Canada Inc.', 'PolyGram Records', 'PMDC, Germany', 'Studio Works Two, Island Park', 'Le Studio', 'Cove City Sound Studios', 'Le Studio', 'Power Play Studios', 'Studio Works Two, Island Park', 'Masterdisk', 'Gateway Mastering', 'B.A. Taylor Studios', 'J.W. Stewart', 'Brainsmack Music', 'Brave America Music', 'Careers-BMG Music', 'Bob Ansell', 'Corky Laing', 'Bootsauce', 'The Gossage Brothers', 'J.W.Stewart', 'The Wack-Off Squad', 'Al Baculis', 'Drew Ling', 'John (Fatboy) Lalley', 'Pere Fume', 'Sonny Greenwich Jr.', 'Dennis Arfa', 'I.T.B.', 'Mike Dewdney', 'QBQ', 'S.L.Feldman And Associates', 'Steve Herman (3)', "Eric 'E!' Weiner", 'Free (22)', 'Mitch Diamond', 'Peter Kuperschmidt', 'John Aiosa', 'Danny Kadar', 'Simon Pressey', 'Don Kaplan', 'Paul Schindler', 'Big Brave Entertainment Inc.', 'Jett Lag Inc.', 'Kenny Laguna', 'Steven Ship', 'Donald Chazen', 'Jeff Schwartz (3)', 'Stuart Ladd', 'Howie Weinberg', 'John Aiosa', 'Tom Garneau', 'John Aiosa', 'Joseph Cultice', 'Bootsauce', 'John Aiosa', 'Livia Tortella', 'Brett Goetsch', 'Chester (28)', 'Bootsauce', 'Rick Derringer']"
Ted Reichman,My Ears Are Bent,"['Mule Yard', 'Brooklyn Recording', 'Disc Makers', 'Ted Reichman', 'John Hollenbeck', 'Mary Halvorson', 'Andy Taub', 'Sue Garner', 'Doug Henderson', 'Anthony Burr', 'Ted Reichman']"
Melissa Weikart,Coffee,"['Nick Bisceglia']"
Na B,Plato's Drain Vessel,"['Nick Bisceglia']"
Bill Laswell,Book Of Exit : Dub Chamber 4,"['Bill Laswell', 'John Brown (5)', 'Karsh Kale', 'James Dellatacoma', 'Robert Musso', 'Aiyb Dieng', 'Ejigayehu Shibabaw']"
Tabla Beat Science,Live In San Francisco At Stern Grove,"['Bill Laswell', 'MIDIval PunditZ', 'Karsh Kale', 'James Dellatacoma', 'Robert Musso', 'Oz Fritz', 'Michael Fossenkemper', 'Fabian Alsultany', 'Zakir Hussain', 'DJ Disk', 'Gigi', 'Ustad Sultan Khan']"
Sussan Deyhim,Shy Angels,"['Karsh Kale', 'Bill Laswell', 'Hamid Drake', 'Sussan Deyhim', 'Reggie Workman', 'Dawn Avery', 'Glen Velez', 'pop x studio', 'Abegasu Shiota', 'Robert Musso', 'James Dellatacoma', 'Aiyb Dieng', 'Hafez', 'Jalal al-Din Rumi', 'Nizami', 'Rahey', 'جامی', 'سعدی', 'علی\u200cاکبر شیدا', 'محمدتقی بهار', 'Steven Saporta', 'Alan Ward', 'Vincent Kenis', "Abdou M'Boup", 'Hearn Gadbois', 'Douglas Biro', 'Zakir Hussain', 'Michael Harrison', 'Reza Derakhshani', 'DXT']"
Aki Tomato,CDシアター ドラゴンクエストⅠ = CD Theater Dragon QuestⅠ,"['Enix', 'Enix', 'Enix', 'Hayato Matsuo', 'Tajima Design Co.,Ltd.', 'Koichi Sugiyama', 'Yuji Horii', 'Junichi Sasaki (2)', 'Yasuhiro Taguchi', 'Yoshio Watanabe (2)', 'Akinobu Takahashi', 'Kumiko Nakayama', 'Shohei Kohara', 'Yusuke Takeda (2)', 'Shigenori Kageyama', 'Mutsumi Inomata', 'Toru Nakano (2)', 'Kanji Ishidaka', 'Makoto Furukawa', 'Mitsuo Kondo', '屋良有作', 'Kaoru Hirono', 'Hiroshi Fujioka (2)', 'Sugiyama Kobo', 'Yoshiaki Kubodera', 'Enix Corporation', 'Media Rings Corporation', 'Aki Tomato', '関俊彦', '永井一郎', '冨永みーな', '川久保潔', '野沢雅子', '星野充昭', '槐柳二', '梁田清之', '笠原弘子', '玄田哲章', '吉田理保子', '若本規夫', '郷里大輔', '加藤精三', '土井美加', '吉野武']"
